track_id,track_name,artist_name,artist_id,hybrid_score,s_content,s_collab,w_content,w_collab,pre_score,from_content,from_tag,from_neighbor,long_term_sim,tag_cosine,mood_sim,cluster_tag_sim,tag_jaccard,group_listener_count,group_avg_ms,group_skip_rate,weighted_nbr_avg_ms,recent_skip_pct,recent_avg_valence,recent_avg_energy,valence_delta,energy_delta,tod_morning,tod_afternoon,tod_evening,tod_night,platform_mobile,platform_desktop,map_score,map_w_content,map_w_collab,ap_before,ap_after,map_tier,map_improved
296,Running Through The Rain,YUGYEOM,2056,0.7549036884618164,0.8728945233632044,0.28294034885626407,0.8,0.2,0.7190034196936165,False,True,False,0.9366119554148927,0.8482390536162345,0.7219124831920765,0.8053910093766937,0.6,1.0,147692.5,0.5,147692.5,0.9630188679245283,0.639,0.776,0.0010000000000000009,0.05600000000000005,0,0,0,0,0,0,0.7549036884618164,0.8,0.2,0.0,0.0,defaults,False
1064,SUMMERIDE,Jay Park,896,0.7548835650608818,0.8639033659175965,0.31880436163402276,0.8,0.2,0.7228676756302741,False,True,False,0.9379905654058358,0.8096767692435113,0.7281539095685668,0.7961941804520483,0.6,1.0,156463.3,0.375,156463.3,0.9630188679245283,0.639,0.776,0.05900000000000005,0.04399999999999993,0,0,0,0,0,0,0.7548835650608818,0.8,0.2,0.0,0.0,defaults,False
993,"Party Band (Feat. PUNCHNELLO, Thur)",Loco,1157,0.7437442192824256,0.8430699394672305,0.34644133854320575,0.8,0.2,0.7191209369569384,True,False,False,0.978216428132867,0.7448154581379083,0.6288192316544525,0.7555884832616567,0.6,1.0,198958.5,0.5,198958.5,0.9630188679245283,0.639,0.776,0.131,0.15600000000000003,0,0,0,0,0,0,0.7437442192824256,0.8,0.2,0.0,0.0,defaults,False
3073,Sundress,A$AP Rocky,45,0.7318804749198984,0.8158598513722801,0.39596296911037127,0.8,0.2,0.739260216982554,True,False,False,0.9771584608478721,0.6722992338201954,0.6449939152021996,0.6902162513718699,0.6,1.0,158206.0,0.0,158206.0,0.9630188679245283,0.639,0.776,0.10099999999999998,0.06600000000000006,0,0,0,0,0,0,0.7318804749198984,0.8,0.2,0.0,0.0,defaults,False
573,Late Night,Loco,1157,0.7311502049369388,0.8596166599209922,0.21728438500072517,0.8,0.2,0.7195668548616927,True,False,False,0.9694305681061707,0.7448154581379083,0.7002864057985473,0.7555884832616567,0.6,1.0,85716.44444444444,0.4444444444444444,85716.44444444444,0.9630188679245283,0.639,0.776,0.16100000000000003,0.134,0,0,0,0,0,0,0.7311502049369388,0.8,0.2,0.0,0.0,defaults,False
2180,Didn't Cha Know,Erykah Badu,601,0.7309687933798664,0.7906690906189516,0.4921676044235251,0.8,0.2,0.8491968855853265,False,True,False,0.9118368022433526,0.7664279469823196,0.7220220459770692,0.759354342327855,0.3333333333333333,4.0,77722.2697368421,0.5855263157894737,98715.38490600945,0.9630188679245283,0.639,0.776,0.18099999999999994,0.29600000000000004,0,0,0,0,0,0,0.7309687933798664,0.8,0.2,0.0,0.0,defaults,False
406,My Last (Feat. Loco & GRAY),Jay Park,896,0.730965468877605,0.8308341902511869,0.3314905833832777,0.8,0.2,0.7300289604166524,True,False,False,0.9709993875436799,0.7448154581379083,0.6142845197057332,0.7555884832616567,0.6,1.0,159977.5,0.3333333333333333,159977.5,0.9630188679245283,0.639,0.776,0.009000000000000008,0.124,0,0,0,0,0,0,0.730965468877605,0.8,0.2,0.0,0.0,defaults,False
4436,Time of Our Lives,Pitbull,1506,0.7282493232101983,0.7892870617166992,0.4840983691841951,0.8,0.2,0.7125385339368585,False,True,False,0.9249164732363365,0.7065071855663456,0.6442148458274843,0.7799714223764938,0.6,1.0,229360.0,0.0,229360.00000000003,0.9630188679245283,0.639,0.776,0.08099999999999996,0.02400000000000002,0,0,0,0,0,0,0.7282493232101983,0.8,0.2,0.0,0.0,defaults,False
135,Bawling,Primary,1528,0.7265806094509007,0.809090374791094,0.39654154809012737,0.8,0.2,0.7183793951834504,False,True,False,0.9048637544482035,0.8096767692435113,0.6652669068559904,0.7961941804520483,0.6,1.0,193901.87272727274,0.21818181818181817,193901.87272727274,0.9630188679245283,0.639,0.776,0.15900000000000003,0.15600000000000003,0,0,0,0,0,0,0.7265806094509007,0.8,0.2,0.0,0.0,defaults,False
1129,Birthday - Remix,Jay Park,896,0.7254954916855813,0.8323311359110308,0.2981529147837828,0.8,0.2,0.718568100327327,True,False,False,0.9771107548736442,0.7448154581379083,0.6014559398366546,0.7555884832616567,0.6,1.0,159974.0,0.5,159974.0,0.9630188679245283,0.639,0.776,0.05900000000000005,0.06600000000000006,0,0,0,0,0,0,0.7254954916855813,0.8,0.2,0.0,0.0,defaults,False
407,Best Friend,Pharrell Williams,1489,0.7242172254338917,0.8418550184849452,0.2536660532296774,0.8,0.2,0.7333140585843384,True,True,False,0.97259193060033,0.8540365496967641,0.6017169148088981,0.8107230430474031,0.3333333333333333,1.0,133028.88888888888,0.5555555555555556,133028.88888888888,0.9630188679245283,0.639,0.776,0.019000000000000017,0.026000000000000023,0,0,0,0,0,0,0.7242172254338917,0.8,0.2,0.0,0.0,defaults,False
168,센 척 (Prod. GRAY),pH-1,2169,0.7241708803336984,0.834606975646403,0.2824264990828797,0.8,0.2,0.7287464324078746,True,False,False,0.9760495675939576,0.7448154581379083,0.6108742533538629,0.7555884832616567,0.6,1.0,127425.37704918033,0.3770491803278688,127425.37704918033,0.9630188679245283,0.639,0.776,0.06099999999999994,0.126,0,0,0,0,0,0,0.7241708803336984,0.8,0.2,0.0,0.0,defaults,False
328,절대로 잊지 않아 I Never Forget,The Quiett,1902,0.7217878517830881,0.7747794249606625,0.5098215590727901,0.8,0.2,0.7167498959897385,False,False,True,0.9287607067278256,0.6388514004998969,0.7017154350018076,0.6676135733072305,0.6,1.0,250127.0,0.0,250127.0,0.9630188679245283,0.639,0.776,0.031000000000000028,0.07399999999999995,0,0,0,0,0,0,0.7217878517830881,0.8,0.2,0.0,0.0,defaults,False
537,Summer Night,GRAY,694,0.7205857486254674,0.8802706869073198,0.08184599549805784,0.8,0.2,0.6738116244919304,False,True,False,0.9324727959139478,0.8503761326747827,0.7428809683456365,0.8254559245260098,0.6,1.0,66076.4,1.0,66076.4,0.9630188679245283,0.639,0.776,0.21099999999999997,0.08399999999999996,0,0,0,0,0,0,0.7205857486254674,0.8,0.2,0.0,0.0,defaults,False
4726,Blue Hair,TV Girl,1828,0.7191976259744647,0.781799890297508,0.46878856868229124,0.8,0.2,0.7218488943804926,True,True,False,0.9641407601029662,0.6549982706179416,0.6628749978297013,0.7137404461595462,0.3333333333333333,1.0,217000.0,0.0,216999.99999999997,0.9630188679245283,0.639,0.776,0.241,0.05600000000000005,0,0,0,0,0,0,0.7191976259744647,0.8,0.2,0.0,0.0,defaults,False
2303,Friday ya,Crush,433,0.7151845993909286,0.825257873074009,0.27489150465860723,0.8,0.2,0.7191705286898181,False,True,False,0.9207208836910804,0.8503761326747827,0.619711668072565,0.8254559245260098,0.6,1.0,126947.5294117647,0.4117647058823529,126947.5294117647,0.9630188679245283,0.639,0.776,0.10099999999999998,0.09599999999999997,0,0,0,0,0,0,0.7151845993909286,0.8,0.2,0.0,0.0,defaults,False
1476,All About U (Feat. Loco),YUGYEOM,2056,0.7147622792085455,0.853220113585037,0.1609309417025794,0.8,0.2,0.7075145063939212,False,True,False,0.9426672163241177,0.8482390536162345,0.6492046088230086,0.8053910093766937,0.6,1.0,76102.0,0.6666666666666666,76102.0,0.9630188679245283,0.639,0.776,0.10899999999999999,0.07600000000000007,0,0,0,0,0,0,0.7147622792085455,0.8,0.2,0.0,0.0,defaults,False
1029,That Girl,Pharrell Williams,1489,0.7145535664384601,0.8366759663030172,0.22606396698023157,0.8,0.2,0.7483021989780592,False,True,False,0.957481089426951,0.8540365496967641,0.6292461541808994,0.8107230430474031,0.3333333333333333,2.0,56668.27272727273,0.8181818181818181,88166.54545454546,0.9630188679245283,0.639,0.776,0.06099999999999994,0.02400000000000002,0,0,0,0,0,0,0.7145535664384601,0.8,0.2,0.0,0.0,defaults,False
1664,Crazy,Gnarls Barkley,723,0.7125513706419152,0.8629658710423213,0.11089336904029069,0.8,0.2,0.7362231387150697,False,True,False,0.9708644039342332,0.8789546837397655,0.6164460863798396,0.8719402717051657,0.3333333333333333,2.0,6883.0,1.0,10706.0,0.9630188679245283,0.639,0.776,0.029000000000000026,0.03600000000000003,0,0,0,0,0,0,0.7125513706419152,0.8,0.2,0.0,0.0,defaults,False
2986,You Know What,N.E.R.D,1340,0.7112913339469247,0.838871003589964,0.200972655374767,0.8,0.2,0.7047045115898662,False,True,False,0.9177944033010268,0.8540365496967641,0.7463444779469874,0.8107230430474031,0.3333333333333333,2.0,1278.5,0.5,292.0,0.9630188679245283,0.639,0.776,0.30099999999999993,0.014000000000000012,0,0,0,0,0,0,0.7112913339469247,0.8,0.2,0.0,0.0,defaults,False
919,SEATTLE 2 SEOUL,Jay Park,896,0.709722232056321,0.8284219149094587,0.2349235006437701,0.8,0.2,0.700334913858577,False,True,False,0.913589895291945,0.8124516747484067,0.691180475161465,0.800885732289965,0.6,1.0,108927.25,0.5,108927.25,0.9630188679245283,0.639,0.776,0.09899999999999998,0.06600000000000006,0,0,0,0,0,0,0.709722232056321,0.8,0.2,0.0,0.0,defaults,False
1977,15,pH-1,2169,0.7096438614336592,0.821966931666458,0.26035158050246404,0.8,0.2,0.7158887458754111,True,False,False,0.9717520459698124,0.7448154581379083,0.5870367322571011,0.7555884832616567,0.6,1.0,129456.0,0.5,129456.0,0.9630188679245283,0.639,0.776,0.119,0.006000000000000005,0,0,0,0,0,0,0.7096438614336592,0.8,0.2,0.0,0.0,defaults,False
105,Hug Me,Crush,433,0.7072699228542573,0.8212297413344944,0.2514306489333086,0.8,0.2,0.6959918159440086,False,True,False,0.8897339162922577,0.8503761326747827,0.6948581765372928,0.8254559245260098,0.6,1.0,122253.9,0.5,122253.9,0.9630188679245283,0.639,0.776,0.339,0.11399999999999999,0,0,0,0,0,0,0.7072699228542573,0.8,0.2,0.0,0.0,defaults,False
2277,I Fancy You,Crush,433,0.7051128278726484,0.8800778519295294,0.005252731645124609,0.8,0.2,0.6795118029515662,False,True,False,0.9438731528332195,0.8503761326747827,0.7104846442701473,0.8254559245260098,0.6,1.0,4240.666666666667,1.0,4240.666666666667,0.9630188679245283,0.639,0.776,0.019000000000000017,0.026000000000000023,0,0,0,0,0,0,0.7051128278726484,0.8,0.2,0.0,0.0,defaults,False
495,TMI,GRAY,694,0.7045529768804802,0.8318253354198883,0.19546354272284755,0.8,0.2,0.7121132072916503,True,False,False,0.9766437205916976,0.7448154581379083,0.6013263979792394,0.7555884832616567,0.6,1.0,88603.42857142857,0.5714285714285714,88603.42857142857,0.9630188679245283,0.639,0.776,0.009000000000000008,0.04600000000000004,0,0,0,0,0,0,0.7045529768804802,0.8,0.2,0.0,0.0,defaults,False
2408,Frontin' (feat. JAY-Z) - Club Mix,Pharrell Williams,1489,0.7044933603027823,0.7656856728477061,0.4597241101230873,0.8,0.2,0.8416225114209465,False,True,True,0.9103929437256052,0.7885244988178253,0.6341496812498759,0.7659917582879401,0.3333333333333333,4.0,76592.20833333333,0.75,100574.04592879322,0.9630188679245283,0.639,0.776,0.121,0.376,0,0,0,0,0,0,0.7044933603027823,0.8,0.2,0.0,0.0,defaults,False
2276,I’m Fine,Crush,433,0.7014962826214924,0.8415197844109499,0.14140227546366235,0.8,0.2,0.6871563902994111,False,True,False,0.9010961525116783,0.8503761326747827,0.720652062686492,0.8254559245260098,0.6,1.0,60336.0,0.6666666666666666,60336.0,0.9630188679245283,0.639,0.776,0.22099999999999997,0.08399999999999996,0,0,0,0,0,0,0.7014962826214924,0.8,0.2,0.0,0.0,defaults,False
375,One Nation,Jay Park,896,0.7014734802853785,0.8341313839228168,0.1708418657356247,0.8,0.2,0.7062769606364873,True,False,False,0.9699483279971342,0.7448154581379083,0.6265708130931333,0.7555884832616567,0.6,1.0,73339.0,0.6,73339.0,0.9630188679245283,0.639,0.776,0.0010000000000000009,0.07399999999999995,0,0,0,0,0,0,0.7014734802853785,0.8,0.2,0.0,0.0,defaults,False
782,ON IT (Feat. DJ Wegun),Jay Park,896,0.7007977159423373,0.8357618495944799,0.16094118133376714,0.8,0.2,0.6826501634051017,True,True,False,0.9653196569108407,0.8124516747484067,0.5674755851603968,0.800885732289965,0.6,1.0,129932.0,1.0,129932.0,0.9630188679245283,0.639,0.776,0.189,0.07600000000000007,0,0,0,0,0,0,0.7007977159423373,0.8,0.2,0.0,0.0,defaults,False
4461,Who's Gonna Save My Soul - Original Mix,Gnarls Barkley,723,0.7003195708248056,0.8199946146593204,0.22161939548674559,0.8,0.2,0.7087390731354692,False,True,False,0.919617412569611,0.8789546837397655,0.6377617883188154,0.8719402717051657,0.3333333333333333,1.0,98186.5,0.5,98186.5,0.9630188679245283,0.639,0.776,0.039000000000000035,0.17600000000000005,0,0,0,0,0,0,0.7003195708248056,0.8,0.2,0.0,0.0,defaults,False
862,Jigoobon Music (Feat. Kero One),Dynamicduo,548,0.6998994780205363,0.829654624191795,0.1808788933355009,0.8,0.2,0.7017714652646473,True,False,False,0.9725505722569003,0.7448154581379083,0.6066060119894143,0.7555884832616567,0.6,1.0,92206.5,0.6666666666666666,92206.5,0.9630188679245283,0.639,0.776,0.179,0.15400000000000003,0,0,0,0,0,0,0.6998994780205363,0.8,0.2,0.0,0.0,defaults,False
2304,Give It to Me,Crush,433,0.6996131347738295,0.8341631410547345,0.16141310965020933,0.8,0.2,0.6770941342527814,False,True,False,0.9390378154356498,0.8503761326747827,0.5937919886892352,0.8254559245260098,0.6,1.0,130313.0,1.0,130313.0,0.9630188679245283,0.639,0.776,0.329,0.16600000000000004,0,0,0,0,0,0,0.6996131347738295,0.8,0.2,0.0,0.0,defaults,False
667,MURDA (Feat. Dok2),Chancellor,350,0.6984286023496147,0.7973334344021819,0.3028092741393457,0.8,0.2,0.7142378371478516,False,True,False,0.9093862017197156,0.8198928063538148,0.6055226922797141,0.8075310998333661,0.6,1.0,136822.33333333334,0.3333333333333333,136822.33333333334,0.9630188679245283,0.639,0.776,0.469,0.19600000000000006,0,0,0,0,0,0,0.6984286023496147,0.8,0.2,0.0,0.0,defaults,False
781,Pick Up The Phone,Ciara,384,0.6970499118739251,0.8094799949731922,0.24732957947685608,0.8,0.2,0.7241158649613655,False,True,False,0.9470613252268735,0.8476778554250279,0.59749937179304,0.787898003355312,0.3333333333333333,1.0,118943.0,0.5,118943.0,0.9630188679245283,0.639,0.776,0.129,0.22599999999999998,0,0,0,0,0,0,0.6970499118739251,0.8,0.2,0.0,0.0,defaults,False
1441,SUMMER HOLiDAY (`97 In Love),KIRIN,990,0.6966977736522229,0.8294142434252485,0.16583189456011982,0.8,0.2,0.7010409877176514,True,False,False,0.9710896171629086,0.7448154581379083,0.6100058707606153,0.7555884832616567,0.6,1.0,80058.66666666667,0.6666666666666666,80058.66666666667,0.9630188679245283,0.639,0.776,0.029000000000000026,0.16399999999999992,0,0,0,0,0,0,0.6966977736522229,0.8,0.2,0.0,0.0,defaults,False
4240,Cooler Than Me - Single Mix,Mike Posner,1295,0.6924304659348033,0.7659485269065148,0.3983582220479568,0.8,0.2,0.7501437284066111,False,True,False,0.9173157230080653,0.7260350334857866,0.6822214736889134,0.7326496742731049,0.3333333333333333,2.0,106986.5,0.5,213293.00000000003,0.9630188679245283,0.639,0.776,0.009000000000000008,0.04399999999999993,0,0,0,0,0,0,0.6924304659348033,0.8,0.2,0.0,0.0,defaults,False
882,Whatever You Do,Crush,433,0.6923804688835425,0.8358818914582307,0.1183747785847899,0.8,0.2,0.6881589548461189,False,True,False,0.929494997522017,0.8503761326747827,0.6253259229758241,0.8254559245260098,0.6,1.0,66209.72727272728,0.8181818181818182,66209.72727272728,0.9630188679245283,0.639,0.776,0.10099999999999998,0.08399999999999996,0,0,0,0,0,0,0.6923804688835425,0.8,0.2,0.0,0.0,defaults,False
576,LOVE STORY,Epik High,596,0.692374025183412,0.8383800537643906,0.10834991085949691,0.8,0.2,0.686599087028476,True,False,False,0.9705603685361186,0.7465117950305449,0.6328134296480599,0.7611792692382244,0.6,1.0,60562.833333333336,0.8333333333333334,60562.833333333336,0.9630188679245283,0.639,0.776,0.121,0.08399999999999996,0,0,0,0,0,0,0.692374025183412,0.8,0.2,0.0,0.0,defaults,False
748,Get Up (feat. Chamillionaire),Ciara,384,0.6922103021779679,0.8222340950381182,0.17211513073736645,0.8,0.2,0.7113942931366709,False,True,False,0.8963342613842977,0.8540365496967641,0.7591206626057679,0.8107230430474031,0.3333333333333333,2.0,28972.6,0.9,55175.2,0.9630188679245283,0.639,0.776,0.009000000000000008,0.14600000000000002,0,0,0,0,0,0,0.6922103021779679,0.8,0.2,0.0,0.0,defaults,False
299,Hey Baby,Crush,433,0.6910126827055124,0.8582554605867871,0.022041571180413493,0.8,0.2,0.6720726046368507,False,True,False,0.9289947562037884,0.8503761326747827,0.690168643479246,0.8254559245260098,0.6,1.0,17794.733333333334,1.0,17794.733333333334,0.9630188679245283,0.639,0.776,0.06099999999999994,0.18399999999999994,0,0,0,0,0,0,0.6910126827055124,0.8,0.2,0.0,0.0,defaults,False
6178,Say My Name,Destiny's Child,505,0.6904985759787707,0.85436126998007,0.035047799973573435,0.8,0.2,0.6797605498119912,False,True,False,0.9429064797452767,0.8540365496967641,0.7201142246443657,0.8107230430474031,0.3333333333333333,1.0,56590.0,1.0,0.0,0.9630188679245283,0.639,0.776,0.09099999999999997,0.09599999999999997,0,0,0,0,0,0,0.6904985759787707,0.8,0.2,0.0,0.0,defaults,False
551,Mutan,Drunken Tiger,540,0.6904156795784985,0.839828583660065,0.09276406325223276,0.8,0.2,0.681036993027975,True,False,False,0.9660875232980239,0.715366894368969,0.6864610452086081,0.7367366375211161,0.6,1.0,42597.8,0.8,42597.8,0.9630188679245283,0.639,0.776,0.20099999999999996,0.17399999999999993,0,0,0,0,0,0,0.6904156795784985,0.8,0.2,0.0,0.0,defaults,False
971,Missing You (Feat. Kim Yuna),G-DRAGON,682,0.6895349841451709,0.8178636193720459,0.17622044323767086,0.8,0.2,0.6920740446486164,True,False,False,0.9730256019977839,0.6819439227470836,0.6678624893043974,0.6627078826625462,0.6,1.0,83552.72727272728,0.6363636363636364,83552.72727272728,0.9630188679245283,0.639,0.776,0.14100000000000001,0.014000000000000012,0,0,0,0,0,0,0.6895349841451709,0.8,0.2,0.0,0.0,defaults,False
1809,Just the Way You Are,Bruno Mars,297,0.686563046710765,0.8325292564146701,0.10269820789514406,0.8,0.2,0.7278563369200046,False,True,False,0.9640980539613035,0.8540365496967641,0.5990012450475248,0.8107230430474031,0.3333333333333333,2.0,1906.6666666666665,1.0,2450.0,0.9630188679245283,0.639,0.776,0.21900000000000003,0.06399999999999995,0,0,0,0,0,0,0.686563046710765,0.8,0.2,0.0,0.0,defaults,False
841,Summer Go Loco (Feat. GRAY),Loco,1157,0.6864418657073517,0.8282624609665636,0.11915948467050333,0.8,0.2,0.6953629780600201,True,False,False,0.9742501416019539,0.7448154581379083,0.5979100918695595,0.7555884832616567,0.6,1.0,55834.25,0.75,55834.25,0.9630188679245283,0.639,0.776,0.139,0.10399999999999998,0,0,0,0,0,0,0.6864418657073517,0.8,0.2,0.0,0.0,defaults,False
2278,Lovely,Crush,433,0.6863536385433733,0.8562788414444324,0.006652826939136359,0.8,0.2,0.6753500303914015,False,True,False,0.93554960771289,0.8503761326747827,0.6662510314489345,0.8254559245260098,0.6,1.0,5371.0,1.0,5371.0,0.9630188679245283,0.639,0.776,0.02100000000000002,0.08399999999999996,0,0,0,0,0,0,0.6863536385433733,0.8,0.2,0.0,0.0,defaults,False
1093,SHOOT!,ITZY,813,0.6859333062771718,0.8383232182502631,0.07637365838480625,0.8,0.2,0.6675884361994041,True,False,False,0.9740301146512207,0.715366894368969,0.6600028090483661,0.7367366375211161,0.6,1.0,29365.4,0.8,29365.4,0.9630188679245283,0.639,0.776,0.271,0.016000000000000014,0,0,0,0,0,0,0.6859333062771718,0.8,0.2,0.0,0.0,defaults,False
2666,Yeah You,N.E.R.D,1340,0.6857326170610006,0.8568632293043583,0.0012101680875695952,0.8,0.2,0.6890513708442206,True,True,False,0.9614881218097355,0.8540365496967641,0.6752970247914539,0.8107230430474031,0.3333333333333333,1.0,977.0,1.0,977.0,0.9630188679245283,0.639,0.776,0.261,0.08600000000000008,0,0,0,0,0,0,0.6857326170610006,0.8,0.2,0.0,0.0,defaults,False
2029,1000,N.E.R.D,1340,0.6847943634438773,0.8539592342953755,0.00813488003788457,0.8,0.2,0.6745826880274618,True,False,False,0.9753033691449046,0.747155017275048,0.6737790466115638,0.7395387666399236,0.6,1.0,6567.5,1.0,6567.5,0.9630188679245283,0.639,0.776,0.08099999999999996,0.11399999999999999,0,0,0,0,0,0,0.6847943634438773,0.8,0.2,0.0,0.0,defaults,False
