user,track_id,n_plays,avg_ms,skip_count,meaningful_pct,skip_rate,weight
andy,1799,3,8257.0,3,0.0,1.0,0.0
andy,1800,2,2055.0,2,0.0,1.0,0.0
andy,1801,2,2240.0,2,0.0,1.0,0.0
andy,1802,1,1460.0,1,0.0,1.0,0.0
andy,1803,1,3000.0,1,0.0,1.0,0.0
andy,1804,1,3880.0,1,0.0,1.0,0.0
andy,1805,3,394.3333333333333,3,0.0,1.0,0.0
andy,1806,25,118063.32,15,0.4,0.6,1.3032386152085929
andy,1807,71,109710.43661971831,16,0.7605633802816901,0.22535211267605634,3.252675639815028
andy,1808,1,1850.0,1,0.0,1.0,0.0
andy,1809,3,2450.0,3,0.0,1.0,0.0
andy,1810,1,2460.0,1,0.0,1.0,0.0
andy,1811,1,6030.0,1,0.0,1.0,0.0
andy,1812,2,4450.0,2,0.0,1.0,0.0
andy,1813,1,500.0,1,0.0,1.0,0.0
andy,1814,1,2260.0,1,0.0,1.0,0.0
andy,1815,3,2833.3333333333335,3,0.0,1.0,0.0
andy,1816,1,21180.0,1,0.0,1.0,0.0
andy,1817,1,14350.0,1,0.0,1.0,0.0
andy,1818,1,3900.0,1,0.0,1.0,0.0
andy,1819,5,74600.2,4,0.2,0.8,0.358351893845611
andy,1820,1,1320.0,1,0.0,1.0,0.0
andy,1821,1,25820.0,1,0.0,1.0,0.0
andy,1822,1,27160.0,1,0.0,1.0,0.0
andy,1823,4,166948.5,1,0.75,0.25,1.2070784343255752
andy,1824,3,87224.66666666667,1,0.6666666666666666,0.3333333333333333,0.9241962407465937
andy,1825,2,57147.5,2,0.0,1.0,0.0
andy,1826,29,63493.93103448276,22,0.2413793103448276,0.7586206896551724,0.8209786783322445
andy,1827,1,3356.0,1,0.0,1.0,0.0
andy,1828,1,6636.0,1,0.0,1.0,0.0
andy,1829,2,2758.0,2,0.0,1.0,0.0
andy,1830,9,88921.66666666667,4,0.4444444444444444,0.4444444444444444,1.023371152441798
andy,1831,37,82431.0,21,0.43243243243243246,0.5675675675675675,1.5730102312330316
andy,1832,3,7026.666666666667,3,0.0,1.0,0.0
andy,1833,6,152378.33333333334,5,0.16666666666666666,0.8333333333333334,0.3243183581758855
andy,1834,4,16960.75,4,0.0,1.0,0.0
andy,1835,3,126750.66666666667,1,0.6666666666666666,0.3333333333333333,0.9241962407465937
andy,1836,3,2224.0,3,0.0,1.0,0.0
andy,1837,5,48689.0,4,0.2,0.8,0.358351893845611
andy,1838,3,94073.0,1,0.6666666666666666,0.3333333333333333,0.9241962407465937
andy,1839,3,72566.33333333333,2,0.3333333333333333,0.6666666666666666,0.46209812037329684
andy,1840,5,16953.4,5,0.0,1.0,0.0
andy,1841,1,47506.0,1,0.0,1.0,0.0
andy,1842,2,5829.5,2,0.0,1.0,0.0
andy,1843,1,27093.0,1,0.0,1.0,0.0
andy,1844,1,6046.0,1,0.0,1.0,0.0
andy,1845,1,32049.0,1,0.0,1.0,0.0
andy,1846,3,7260.0,2,0.0,0.6666666666666666,0.0
andy,1847,1,6570.0,1,0.0,1.0,0.0
andy,1848,1,2980.0,1,0.0,1.0,0.0
andy,1849,1,3670.0,1,0.0,1.0,0.0
andy,1850,2,6745.0,2,0.0,1.0,0.0
andy,1851,1,2300.0,1,0.0,1.0,0.0
andy,1852,1,5340.0,1,0.0,1.0,0.0
andy,1853,1,21070.0,1,0.0,1.0,0.0
andy,1854,1,15506.0,1,0.0,1.0,0.0
andy,1855,1,2123.0,1,0.0,1.0,0.0
andy,1856,1,2153.0,1,0.0,1.0,0.0
andy,1857,1,5103.0,1,0.0,1.0,0.0
andy,1858,1,6336.0,1,0.0,1.0,0.0
andy,1859,1,4513.0,1,0.0,1.0,0.0
andy,1860,2,7737.5,2,0.0,1.0,0.0
andy,1861,1,2403.0,1,0.0,1.0,0.0
andy,1862,1,4656.0,1,0.0,1.0,0.0
andy,1863,1,4653.0,1,0.0,1.0,0.0
andy,1864,1,2673.0,1,0.0,1.0,0.0
andy,1865,1,5253.0,1,0.0,1.0,0.0
andy,1866,1,3093.0,1,0.0,1.0,0.0
andy,1867,1,1563.0,1,0.0,1.0,0.0
andy,1868,1,67508.0,1,0.0,1.0,0.0
andy,1869,1,4056.0,1,0.0,1.0,0.0
andy,1870,1,6303.0,1,0.0,1.0,0.0
andy,1871,1,170453.0,0,1.0,0.0,0.6931471805599453
andy,1872,1,1913.0,1,0.0,1.0,0.0
andy,1873,2,77298.0,2,0.0,1.0,0.0
andy,1874,3,77486.66666666667,1,0.6666666666666666,0.3333333333333333,0.9241962407465937
andy,1875,4,136133.0,2,0.5,0.5,0.8047189562170501
andy,1876,4,39060.75,3,0.25,0.75,0.40235947810852507
andy,1877,3,65336.333333333336,2,0.3333333333333333,0.6666666666666666,0.46209812037329684
andy,1878,2,250.0,1,0.0,0.5,0.0
andy,1879,3,4358.0,1,0.0,0.3333333333333333,0.0
andy,1880,3,131092.0,2,0.3333333333333333,0.6666666666666666,0.46209812037329684
andy,1881,3,42789.666666666664,3,0.0,1.0,0.0
andy,1882,2,120971.5,1,0.5,0.5,0.5493061443340549
andy,1883,3,500.0,3,0.0,1.0,0.0
andy,1884,2,1880.0,2,0.0,1.0,0.0
andy,1885,1,2523.0,1,0.0,1.0,0.0
andy,1886,1,4396.0,1,0.0,1.0,0.0
andy,1887,4,13194.25,4,0.0,1.0,0.0
andy,1888,2,2982.5,2,0.0,1.0,0.0
andy,1889,1,9449.0,1,0.0,1.0,0.0
andy,1890,1,8996.0,1,0.0,1.0,0.0
andy,1891,2,11199.0,2,0.0,1.0,0.0
andy,1892,2,2336.0,2,0.0,1.0,0.0
andy,1893,2,8672.0,2,0.0,1.0,0.0
andy,1894,2,8879.0,2,0.0,1.0,0.0
andy,1895,1,8879.0,1,0.0,1.0,0.0
andy,1896,1,4806.0,1,0.0,1.0,0.0
andy,1897,2,84356.5,1,0.5,0.5,0.5493061443340549
andy,1898,2,119318.5,1,0.5,0.5,0.5493061443340549
andy,1899,4,94306.0,3,0.25,0.75,0.40235947810852507
andy,1900,51,190597.01960784313,19,0.6274509803921569,0.37254901960784315,2.479211744992268
andy,1901,2,159784.5,1,0.5,0.5,0.5493061443340549
andy,1902,2,100354.5,1,0.5,0.5,0.5493061443340549
andy,1903,1,218267.0,0,1.0,0.0,0.6931471805599453
andy,1904,1,227867.0,0,1.0,0.0,0.6931471805599453
andy,1905,1,221027.0,0,1.0,0.0,0.6931471805599453
andy,1906,4,117768.75,2,0.5,0.5,0.8047189562170501
andy,1907,1,181507.0,0,1.0,0.0,0.6931471805599453
andy,1908,3,71823.0,2,0.3333333333333333,0.6666666666666666,0.46209812037329684
andy,1909,3,71330.0,2,0.3333333333333333,0.6666666666666666,0.46209812037329684
andy,1910,4,146690.25,1,0.75,0.25,1.2070784343255752
andy,1911,2,112285.0,1,0.5,0.5,0.5493061443340549
andy,1912,1,185992.0,0,1.0,0.0,0.6931471805599453
andy,1913,1,270000.0,0,1.0,0.0,0.6931471805599453
andy,1914,2,130374.5,1,0.5,0.5,0.5493061443340549
andy,1915,1,3403.0,1,0.0,1.0,0.0
andy,1916,1,7353.0,1,0.0,1.0,0.0
andy,1917,44,88677.59090909091,19,0.5681818181818182,0.4318181818181818,2.1628764146422275
andy,1918,1,3173.0,1,0.0,1.0,0.0
andy,1919,1,8709.0,1,0.0,1.0,0.0
andy,1920,1,33283.0,1,0.0,1.0,0.0
andy,1921,1,4073.0,1,0.0,1.0,0.0
andy,1922,1,2203.0,1,0.0,1.0,0.0
andy,1923,1,5073.0,1,0.0,1.0,0.0
andy,1924,1,18353.0,1,0.0,1.0,0.0
andy,1925,2,61243.0,2,0.0,1.0,0.0
andy,1926,1,6253.0,1,0.0,1.0,0.0
andy,1927,1,13756.0,1,0.0,1.0,0.0
andy,1928,2,21123.0,2,0.0,1.0,0.0
andy,1929,5,84088.4,3,0.4,0.6,0.716703787691222
andy,1930,1,48744.0,1,0.0,1.0,0.0
andy,1931,1,73942.0,1,0.0,1.0,0.0
andy,1932,2,8798.0,2,0.0,1.0,0.0
andy,1933,1,4604.0,1,0.0,1.0,0.0
andy,1934,1,2992.0,1,0.0,1.0,0.0
andy,1935,1,25778.0,1,0.0,1.0,0.0
andy,1936,1,2872.0,1,0.0,1.0,0.0
andy,1937,2,6578.5,2,0.0,1.0,0.0
andy,1938,1,6154.0,1,0.0,1.0,0.0
andy,1939,1,4312.0,1,0.0,1.0,0.0
andy,1940,2,73800.0,2,0.0,1.0,0.0
andy,1941,1,582.0,1,0.0,1.0,0.0
andy,1942,1,5414.0,1,0.0,1.0,0.0
andy,1943,2,4605.0,2,0.0,1.0,0.0
andy,1944,1,6314.0,1,0.0,1.0,0.0
andy,1945,1,2822.0,1,0.0,1.0,0.0
andy,1946,1,4112.0,1,0.0,1.0,0.0
andy,1947,1,10264.0,1,0.0,1.0,0.0
andy,1948,2,22287.5,2,0.0,1.0,0.0
andy,1949,1,6772.0,1,0.0,1.0,0.0
andy,1950,2,2417.5,2,0.0,1.0,0.0
andy,1951,2,2843.0,2,0.0,1.0,0.0
andy,1952,1,3334.0,1,0.0,1.0,0.0
andy,1953,1,21276.0,1,0.0,1.0,0.0
andy,1954,1,8892.0,1,0.0,1.0,0.0
andy,1955,2,3027.5,2,0.0,1.0,0.0
andy,1956,1,7622.0,1,0.0,1.0,0.0
andy,1957,1,6214.0,1,0.0,1.0,0.0
andy,1958,1,2602.0,1,0.0,1.0,0.0
andy,1959,3,6223.0,3,0.0,1.0,0.0
andy,1960,1,6462.0,1,0.0,1.0,0.0
andy,1961,1,25252.0,1,0.0,1.0,0.0
andy,1962,1,52082.0,1,0.0,1.0,0.0
andy,1963,1,18874.0,1,0.0,1.0,0.0
andy,1964,1,0.0,1,0.0,1.0,0.0
andy,1965,1,5214.0,1,0.0,1.0,0.0
andy,1966,1,1622.0,1,0.0,1.0,0.0
andy,1967,1,2892.0,1,0.0,1.0,0.0
andy,1968,2,2597.5,2,0.0,1.0,0.0
andy,1969,3,3037.0,3,0.0,1.0,0.0
andy,1970,1,62262.0,1,0.0,1.0,0.0
andy,1971,2,6627.5,2,0.0,1.0,0.0
andy,1972,1,1852.0,1,0.0,1.0,0.0
andy,1973,2,7726.0,2,0.0,1.0,0.0
andy,1974,4,5644.5,4,0.0,1.0,0.0
andy,1975,1,5302.0,1,0.0,1.0,0.0
andy,1976,1,1942.0,1,0.0,1.0,0.0
andy,1977,2,129456.0,1,0.5,0.5,0.5493061443340549
andy,1978,1,28894.0,1,0.0,1.0,0.0
andy,1979,1,9164.0,1,0.0,1.0,0.0
andy,1980,1,3352.0,1,0.0,1.0,0.0
andy,1981,1,3172.0,1,0.0,1.0,0.0
andy,1982,1,7932.0,1,0.0,1.0,0.0
andy,1983,1,2492.0,1,0.0,1.0,0.0
andy,1984,1,1762.0,1,0.0,1.0,0.0
andy,1985,1,2232.0,1,0.0,1.0,0.0
andy,1986,2,3154.0,2,0.0,1.0,0.0
andy,1987,1,2022.0,1,0.0,1.0,0.0
andy,1988,1,2722.0,1,0.0,1.0,0.0
andy,1989,2,2432.5,2,0.0,1.0,0.0
andy,1990,1,8444.0,1,0.0,1.0,0.0
andy,1991,37,100291.43243243243,24,0.32432432432432434,0.6486486486486487,1.179757673424774
andy,1992,1,2262.0,1,0.0,1.0,0.0
andy,1993,2,13091.0,2,0.0,1.0,0.0
andy,1994,3,2296.3333333333335,3,0.0,1.0,0.0
andy,1995,1,5492.0,1,0.0,1.0,0.0
andy,1996,1,7792.0,1,0.0,1.0,0.0
andy,1997,1,3412.0,1,0.0,1.0,0.0
andy,1998,1,3282.0,1,0.0,1.0,0.0
andy,1999,2,5334.5,2,0.0,1.0,0.0
andy,2000,1,6472.0,1,0.0,1.0,0.0
andy,2001,2,5910.0,2,0.0,1.0,0.0
andy,2002,1,4594.0,1,0.0,1.0,0.0
andy,2003,1,3604.0,1,0.0,1.0,0.0
andy,2004,1,4844.0,1,0.0,1.0,0.0
andy,2005,1,6034.0,1,0.0,1.0,0.0
andy,2006,1,78226.0,1,0.0,1.0,0.0
andy,2007,2,5292.0,2,0.0,1.0,0.0
andy,2008,2,5648.5,2,0.0,1.0,0.0
andy,2009,1,3692.0,1,0.0,1.0,0.0
andy,2010,1,1412.0,1,0.0,1.0,0.0
andy,2011,1,1312.0,1,0.0,1.0,0.0
andy,2012,2,5772.0,2,0.0,1.0,0.0
andy,2013,41,86803.0731707317,24,0.3902439024390244,0.5853658536585366,1.4586027778666804
andy,2014,1,2172.0,1,0.0,1.0,0.0
andy,2015,1,10134.0,1,0.0,1.0,0.0
andy,2016,2,4010.5,2,0.0,1.0,0.0
andy,2017,2,4004.0,2,0.0,1.0,0.0
andy,2018,2,8141.0,2,0.0,1.0,0.0
andy,2019,2,6668.0,2,0.0,1.0,0.0
andy,2020,1,2462.0,1,0.0,1.0,0.0
andy,2021,1,3012.0,1,0.0,1.0,0.0
andy,2022,1,30742.0,1,0.0,1.0,0.0
andy,2023,2,5881.5,2,0.0,1.0,0.0
andy,2024,1,1802.0,1,0.0,1.0,0.0
andy,2025,1,4094.0,1,0.0,1.0,0.0
andy,2026,1,5214.0,1,0.0,1.0,0.0
andy,2027,2,15262.5,2,0.0,1.0,0.0
andy,2028,1,17722.0,1,0.0,1.0,0.0
andy,2029,2,6567.5,2,0.0,1.0,0.0
andy,2030,2,38239.0,2,0.0,1.0,0.0
andy,2031,1,6024.0,1,0.0,1.0,0.0
andy,2032,1,3282.0,1,0.0,1.0,0.0
andy,2033,1,4432.0,1,0.0,1.0,0.0
andy,2034,1,3342.0,1,0.0,1.0,0.0
andy,2035,1,2772.0,1,0.0,1.0,0.0
andy,2036,2,2792.5,2,0.0,1.0,0.0
andy,2037,3,4490.666666666667,3,0.0,1.0,0.0
andy,2038,2,4749.0,2,0.0,1.0,0.0
andy,2039,1,3704.0,1,0.0,1.0,0.0
andy,2040,2,2122.5,2,0.0,1.0,0.0
andy,2041,2,5188.5,2,0.0,1.0,0.0
andy,2042,1,2382.0,1,0.0,1.0,0.0
andy,2043,2,21799.5,2,0.0,1.0,0.0
andy,2044,1,2792.0,1,0.0,1.0,0.0
andy,2045,4,6415.75,4,0.0,1.0,0.0
andy,2046,1,11852.0,1,0.0,1.0,0.0
andy,2047,1,5132.0,1,0.0,1.0,0.0
andy,2048,1,6794.0,1,0.0,1.0,0.0
andy,2049,3,2607.0,3,0.0,1.0,0.0
andy,2050,2,941.5,2,0.0,1.0,0.0
andy,2051,2,1964.0,2,0.0,1.0,0.0
